$no_mbtree,$no_asm,$no_cabac,$no_scenecut,$aq_strength,$bframes,$qcomp,$qp,$ref,$rc_lookahead,$b_bias,$threads,$keyint,$crf,$scenecut,$seek,$ipratio, <$SSIM, <$Time
0,0,0,1,2,3,0.6,0,3,40,0,4,250,23,40,0,1.4,0.9890958,14.16666667
0,0,0,1,0,3,0.6,23,3,40,100,4,250,23,40,0,1.4,0.9890817,14.6
0,0,0,1,2,3,0.6,23,3,40,100,4,250,23,40,0,1.4,0.9890817,14.66666667
0,0,0,1,0,3,0.6,23,3,40,-100,4,250,23,40,0,1.4,0.9882665,14.6
0,0,0,1,2,3,0.6,23,3,40,-100,4,250,23,40,0,1.4,0.9882665,14.53333333
0,0,0,1,0,3,0.6,23,9,40,0,4,250,23,40,0,1.4,0.9891154,23.93333333
0,0,0,1,2,3,0.6,23,9,40,0,4,250,23,40,0,1.4,0.9891154,23.73333333
0,0,0,1,0,3,0.6,23,0,40,0,4,250,23,40,0,1.4,0.9890419,10.86666667
0,0,0,1,2,3,0.6,23,0,40,0,4,250,23,40,0,1.4,0.9890419,10.73333333
0,0,0,1,1,3,0.6,23,0,40,0,4,250,23,40,0,0,0.981818,11
0,0,0,1,1,3,0.6,23,0,40,0,4,250,23,40,0,2,0.9891852,10.66666667
0,0,0,1,1,3,0.6,23,9,40,0,4,250,23,40,0,0,0.9818709,24.46666667
0,0,0,1,1,3,0.6,23,9,40,0,4,250,23,40,0,2,0.9892765,24
0,0,0,1,1,3,0.6,0,3,40,0,4,250,23,40,0,0,0.9818593,14.5
0,0,0,1,1,3,0.6,0,3,40,0,4,250,23,40,0,2,0.9892529,14.16666667
0,0,0,1,1,3,0.6,51,3,40,0,4,250,23,40,0,0,0.9818593,14.58333333
0,0,0,1,1,3,0.6,51,3,40,0,4,250,23,40,0,2,0.9892529,14.33333333
0,0,0,1,1,1,0.6,23,3,40,0,4,250,23,40,0,0,0.9816013,14.26666667
0,0,0,1,1,1,0.6,23,3,40,0,4,250,23,40,0,2,0.9890029,14
0,0,0,1,1,25,0.6,23,3,40,0,4,250,23,40,0,0,0.9814141,14.13333333
0,0,0,1,1,25,0.6,23,3,40,0,4,250,23,40,0,2,0.9892844,13.73333333
0,0,0,1,1,3,0.6,23,3,40,-100,4,250,23,40,0,0,0.9810424,14.66666667
0,0,0,1,1,3,0.6,23,3,40,-100,4,250,23,40,0,2,0.9884194,14.46666667
0,0,0,1,1,3,0.6,23,3,40,100,4,250,23,40,0,0,0.98183716,14.8
0,0,0,1,1,3,0.6,23,3,40,100,4,250,23,40,0,2,0.9892417,14.66666667
0,0,0,1,2,3,0.6,23,3,40,0,4,250,23,1,0,1.4,0.9889426,14.66666667
0,0,0,1,0,3,0.6,23,3,40,0,4,250,23,1,0,1.4,0.9889426,14.86666667
0,0,0,1,2,3,0.6,23,3,40,0,4,250,23,100,0,1.4,0.9891083,15
0,0,0,1,0,3,0.6,23,3,40,0,4,250,23,100,0,1.4,0.9891083,15
0,0,0,1,2,1,0.6,23,3,40,0,4,250,23,40,0,1.4,0.988825,14
0,0,0,1,0,1,0.6,23,3,40,0,4,250,23,40,0,1.4,0.988825,14
0,0,0,1,2,25,0.6,23,3,40,0,4,250,23,40,0,1.4,0.9891049,13.8
0,0,0,1,0,25,0.6,23,3,40,0,4,250,23,40,0,1.4,0.9891049,13.86666667
0,0,0,1,2,3,0.6,23,3,40,0,4,250,23,40,0,1.4,0.9890958,14.33333333
0,0,0,1,0,3,0.6,23,3,40,0,4,250,23,40,0,1.4,0.98909582,14.33333333
0,0,0,1,2,3,0.6,23,3,40,0,4,1,23,40,0,1.4,0.9863496,6.8
0,0,0,1,0,3,0.6,23,3,40,0,4,1,23,40,0,1.4,0.9863496,6.666666667
0,0,0,1,2,3,0.6,23,3,40,0,4,1000,23,40,0,1.4,0.9890774,14.26666667
0,0,0,1,0,3,0.6,23,3,40,0,4,1000,23,40,0,1.4,0.9890774,14.33333333
0,0,0,1,1,3,0.6,0,3,40,100,4,250,23,40,0,1.4,0.9890817,14.58333333
0,0,0,1,1,3,0.6,51,3,40,100,4,250,23,40,0,1.4,0.9890817,14.66666667
0,0,0,1,1,3,0.6,0,3,40,-100,4,250,23,40,0,1.4,0.9882665,14.5
0,0,0,1,1,3,0.6,51,3,40,-100,4,250,23,40,0,1.4,0.9882665,14.5
0,0,0,1,1,25,0.6,0,3,40,0,4,250,23,40,0,1.4,0.9891049,13.91666667
0,0,0,1,1,25,0.6,51,3,40,0,4,250,23,40,0,1.4,0.9891049,13.83333333
0,0,0,1,1,1,0.6,0,3,40,0,4,250,23,40,0,1.4,0.988825,14
0,0,0,1,1,1,0.6,51,3,40,0,4,250,23,40,0,1.4,0.988825,14
0,0,0,1,1,3,0.6,0,3,40,0,4,250,23,100,0,1.4,0.9891083,15
0,0,0,1,1,3,0.6,51,3,40,0,4,250,23,100,0,1.4,0.9891083,14.91666667
0,0,0,1,1,3,0.6,0,3,40,0,4,250,23,1,0,1.4,0.9889426,14.83333333
0,0,0,1,1,3,0.6,51,3,40,0,4,250,23,1,0,1.4,0.9889426,14.75
0,0,0,1,1,3,0.6,0,3,40,0,4,1000,23,40,0,1.4,0.9890774,14.33333333
0,0,0,1,1,3,0.6,51,3,40,0,4,1000,23,40,0,1.4,0.9890774,14.33333333
0,0,0,1,1,3,0.6,0,3,40,0,4,1,23,40,0,1.4,0.9863496,6.75
0,0,0,1,1,3,0.6,51,3,40,0,4,1,23,40,0,1.4,0.9863496,6.666666667
0,0,0,1,1,3,0.6,23,3,40,0,4,250,23,100,0,2,0.9892364,14.93333333
0,0,0,1,1,3,0.6,23,3,40,0,4,250,23,100,0,0,0.9836985,15
0,0,0,1,1,3,0.6,23,3,40,0,4,250,23,1,0,2,0.988955,14.66666667
0,0,0,1,1,3,0.6,23,3,40,0,4,250,23,1,0,0,0.9871903,15
0,0,0,1,1,3,0.6,23,3,40,0,4,1000,23,40,0,2,0.9892244,14.26666667
0,0,0,1,1,3,0.6,23,3,40,0,4,1000,23,40,0,0,0.9826942,14.46666667
0,0,0,1,1,3,0.6,23,3,40,0,4,1,23,40,0,2,0.9863496,6.866666667
0,0,0,1,1,3,0.6,23,3,40,0,4,1,23,40,0,0,0.9860641,6.733333333
0,0,0,1,1,3,0.6,23,3,40,0,4,250,23,40,0,2,0.9892529,14.33333333
0,0,0,1,1,3,0.6,23,3,40,0,4,250,23,40,0,0,0.9818593,14.46666667
0,0,0,1,1,3,0.6,51,9,40,0,4,250,23,40,0,1.4,0.9891154,23.83333333
0,0,0,1,1,3,0.6,0,9,40,0,4,250,23,40,0,1.4,0.9891154,24
0,0,0,1,1,3,0.6,51,0,40,0,4,250,23,40,0,1.4,0.9890419,10.83333333
0,0,0,1,1,3,0.6,0,0,40,0,4,250,23,40,0,1.4,0.9890419,10.83333333
0,0,0,1,1,3,0.6,23,0,40,0,4,1,23,40,0,1.4,0.9863496,6.733333333
0,0,0,1,1,3,0.6,23,9,40,0,4,1,23,40,0,1.4,0.9863496,6.8
0,0,0,1,1,3,0.6,23,0,40,0,4,1000,23,40,0,1.4,0.9890242,10.8
0,0,0,1,1,3,0.6,23,9,40,0,4,1000,23,40,0,1.4,0.9890926,24.06666667
0,0,0,1,1,3,0.6,23,0,40,0,4,250,23,40,0,1.4,0.9890419,10.73333333
0,0,0,1,1,3,0.6,23,9,40,0,4,250,23,40,0,1.4,0.9891154,24
0,0,0,1,1,3,0.6,51,3,40,0,4,250,23,40,0,1.4,0.9890958,14.33333333
0,0,0,1,1,3,0.6,0,3,40,0,4,250,23,40,0,1.4,0.9890958,14.33333333
0,0,0,1,1,3,0.6,23,9,40,-100,4,250,23,40,0,1.4,0.9882987,24.6
0,0,0,1,1,3,0.6,23,0,40,-100,4,250,23,40,0,1.4,0.9881744,10.73333333
0,0,0,1,1,3,0.6,23,9,40,100,4,250,23,40,0,1.4,0.989109,24.2
0,0,0,1,1,3,0.6,23,0,40,100,4,250,23,40,0,1.4,0.9890118,11.13333333
0,0,0,1,1,1,0.6,23,9,40,0,4,250,23,40,0,1.4,0.9888601,24
0,0,0,1,1,1,0.6,23,0,40,0,4,250,23,40,0,1.4,0.9887757,10.6
0,0,0,1,1,25,0.6,23,9,40,0,4,250,23,40,0,1.4,0.989135,22.06666667
0,0,0,1,1,25,0.6,23,0,40,0,4,250,23,40,0,1.4,0.9890915,10.6
0,0,0,1,1,3,0.6,23,9,40,0,4,250,23,1,0,1.4,0.9889637,25.33333333
0,0,0,1,1,3,0.6,23,0,40,0,4,250,23,1,0,1.4,0.9888836,11.2
0,0,0,1,1,3,0.6,23,9,40,0,4,250,23,100,0,1.4,0.9891211,25.13333333
0,0,0,1,1,3,0.6,23,0,40,0,4,250,23,100,0,1.4,0.9890418,11.33333333
0,0,0,1,1,1,0.6,23,3,40,0,4,1,23,40,0,1.4,0.9863496,6.933333333
0,0,0,1,1,25,0.6,23,3,40,0,4,1,23,40,0,1.4,0.9863496,6.666666667
0,0,0,1,1,1,0.6,23,3,40,0,4,1000,23,40,0,1.4,0.9888051,14
0,0,0,1,1,25,0.6,23,3,40,0,4,1000,23,40,0,1.4,0.9890947,14
0,0,0,1,1,1,0.6,23,3,40,0,4,250,23,1,0,1.4,0.9886632,14.46666667
0,0,0,1,1,25,0.6,23,3,40,0,4,250,23,1,0,1.4,0.9889424,14.26666667
0,0,0,1,1,1,0.6,23,3,40,0,4,250,23,100,0,1.4,0.9888042,14.6
0,0,0,1,1,25,0.6,23,3,40,0,4,250,23,100,0,1.4,0.9891468,14.33333333
0,0,0,1,1,3,0.6,23,3,40,-100,4,250,23,40,0,1.4,0.9882665,14.66666667
0,0,0,1,1,3,0.6,23,3,40,100,4,250,23,40,0,1.4,0.9890817,14.6
0,0,0,1,1,3,0.6,23,3,40,-100,4,1,23,40,0,1.4,0.9863496,6.866666667
0,0,0,1,1,3,0.6,23,3,40,100,4,1,23,40,0,1.4,0.9863496,6.733333333
0,0,0,1,1,3,0.6,23,3,40,-100,4,1000,23,40,0,1.4,0.9882482,14.4
0,0,0,1,1,3,0.6,23,3,40,100,4,1000,23,40,0,1.4,0.9890649,14.6
0,0,0,1,1,3,0.6,23,3,40,0,4,1000,23,40,0,1.4,0.9890774,14.33333333
0,0,0,1,1,3,0.6,23,3,40,0,4,1,23,40,0,1.4,0.9863496,6.666666667
0,0,0,1,1,3,0.6,23,3,40,0,4,250,23,100,0,1.4,0.9891083,15
0,0,0,1,1,3,0.6,23,3,40,0,4,250,23,1,0,1.4,0.9889426,14.8
0,0,0,1,1,3,0.6,23,3,40,0,4,1,23,100,0,1.4,0.9863496,6.733333333
0,0,0,1,1,3,0.6,23,3,40,0,4,1,23,1,0,1.4,0.9863496,6.733333333
0,0,0,1,1,3,0.6,23,3,40,0,4,1000,23,100,0,1.4,0.98911662,14.2
0,0,0,1,1,3,0.6,23,3,40,0,4,1000,23,1,0,1.4,0.98891382,14.66666667
0,0,0,1,1,25,0.6,23,3,40,0,4,250,23,40,0,1.4,0.9891049,14
0,0,0,1,1,1,0.6,23,3,40,0,4,250,23,40,0,1.4,0.988825,13.93333333
0,0,1,0,1,3,0.6,0,3,1,0,4,250,23,40,0,1.4,0.985401,13
0,0,1,0,1,3,0.6,0,3,250,0,4,250,23,40,0,1.4,0.9888874,18.5
0,0,1,0,1,3,0.6,23,3,1,0,4,250,23,40,0,2,0.9856068,13.13333333
0,0,1,0,1,3,0.6,23,3,250,0,4,250,23,40,0,2,0.989057,18.53333333
0,0,1,0,1,3,0.6,23,3,1,0,4,250,23,40,0,0,0.9781893,13.33333333
0,0,1,0,1,3,0.6,23,3,250,0,4,250,23,40,0,0,0.9818741,18.66666667
0,0,1,0,2,3,0.6,23,3,1,0,4,250,23,40,0,1.4,0.985401,13.2
0,0,1,0,2,3,0.6,23,3,250,0,4,250,23,40,0,1.4,0.9888874,18.4
0,0,1,0,0,3,0.6,23,3,1,0,4,250,23,40,0,1.4,0.985401,13
0,0,1,0,0,3,0.6,23,3,250,0,4,250,23,40,0,1.4,0.9888874,18.4
0,0,1,0,1,3,1,23,3,1,0,4,250,23,40,0,1.4,0.9904274,14.66666667
0,0,1,0,1,3,1,23,3,250,0,4,250,23,40,0,1.4,0.9904274,14.73333333
0,0,1,0,1,3,0,23,3,1,0,4,250,23,40,0,1.4,0.9722287,10.33333333
0,0,1,0,1,3,0,23,3,250,0,4,250,23,40,0,1.4,0.9837454,16.93333333
0,0,0,1,1,3,0.6,23,3,40,0,4,250,23,40,0,1.4,0.98909582,14.26666667
0,0,1,0,1,3,0.6,23,3,250,0,4,250,23,1,0,1.4,0.9887115,18.73333333
0,0,1,0,1,3,0.6,23,3,1,0,4,250,23,1,0,1.4,0.9851676,13.33333333
0,0,1,0,1,25,0.6,23,3,250,0,4,250,23,40,0,1.4,0.9889205,17.86666667
0,0,1,0,1,25,0.6,23,3,1,0,4,250,23,40,0,1.4,0.9886015,13.4
0,0,1,0,1,1,0.6,23,3,250,0,4,250,23,40,0,1.4,0.9886461,18
0,0,1,0,1,1,0.6,23,3,1,0,4,250,23,40,0,1.4,0.9844992,12.53333333
0,0,1,0,1,3,0.6,23,3,250,100,4,250,23,40,0,1.4,0.9888762,18.8
0,0,1,0,1,3,0.6,23,3,1,100,4,250,23,40,0,1.4,0.9851562,13.13333333
0,0,1,0,1,3,0.6,23,3,250,-100,4,250,23,40,0,1.4,0.9880937,18.73333333
0,0,1,0,1,3,0.6,23,3,1,-100,4,250,23,40,0,1.4,0.9870571,13.8
0,0,1,0,1,3,0.6,23,9,250,0,4,250,23,40,0,1.4,0.9888987,27.66666667
0,0,1,0,1,3,0.6,23,9,1,0,4,250,23,40,0,1.4,0.9854368,22.6
0,0,1,0,1,3,0.6,23,0,250,0,4,250,23,40,0,1.4,0.9888786,15.26666667
0,0,1,0,1,3,0.6,23,0,1,0,4,250,23,40,0,1.4,0.9853647,9.533333333
0,0,1,0,1,3,0.6,51,3,250,0,4,250,23,40,0,1.4,0.9888874,18.5
0,0,1,0,1,3,0.6,51,3,1,0,4,250,23,40,0,1.4,0.985401,13
0,0,1,0,0,3,0,23,3,40,0,4,250,23,40,0,1.4,0.9837499,12.4
0,0,1,0,0,3,1,23,3,40,0,4,250,23,40,0,1.4,0.9904274,14.66666667
0,0,1,0,2,3,0,23,3,40,0,4,250,23,40,0,1.4,0.9837499,12.46666667
0,0,1,0,2,3,1,23,3,40,0,4,250,23,40,0,1.4,0.9904274,14.66666667
0,0,1,0,1,3,0,23,3,40,0,4,250,23,40,0,0,0.9745702,12.66666667
0,0,1,0,1,3,1,23,3,40,0,4,250,23,40,0,0,0.9867479,15
0,0,1,0,1,3,0.6,23,3,1,0,4,250,23,100,0,1.4,0.9855544,13.53333333
0,0,1,0,1,3,0.6,23,3,250,0,4,250,23,100,0,1.4,0.9888971,19
0,0,1,0,1,3,0.6,23,3,1,0,4,1,23,40,0,1.4,0.9863914,7.133333333
0,0,1,0,1,3,0.6,23,3,250,0,4,1,23,40,0,1.4,0.9863914,7.066666667
0,0,1,0,1,3,0.6,23,3,1,0,4,1000,23,40,0,1.4,0.9853944,13.13333333
0,0,1,0,1,3,0.6,23,3,250,0,4,1000,23,40,0,1.4,0.98888486,16.66666667
0,0,1,0,1,3,0.6,23,3,1,0,4,250,23,40,0,1.4,0.985401,13.13333333
0,0,1,0,1,3,0.6,23,3,250,0,4,250,23,40,0,1.4,0.9888874,18.33333333
0,0,1,0,1,3,1,23,9,40,0,4,250,23,40,0,1.4,0.9904328,25.26666667
0,0,1,0,1,3,0,23,9,40,0,4,250,23,40,0,1.4,0.9837791,19.6
0,0,1,0,1,3,1,23,3,40,-100,4,250,23,40,0,1.4,0.9904863,15.33333333
0,0,1,0,1,3,0,23,3,40,-100,4,250,23,40,0,1.4,0.9822475,12.26666667
0,0,1,0,1,3,1,23,3,40,0,4,250,23,40,0,2,0.9905761,14.73333333
0,0,1,0,1,3,0,23,3,40,0,4,250,23,40,0,2,0.9839438,12.4
0,0,1,0,1,3,1,0,3,40,0,4,250,23,40,0,1.4,0.9904274,14.75
0,0,1,0,1,3,0,0,3,40,0,4,250,23,40,0,1.4,0.9837499,12.5
0,0,1,0,1,3,1,51,3,40,0,4,250,23,40,0,1.4,0.9904274,14.75
0,0,1,0,1,3,0,51,3,40,0,4,250,23,40,0,1.4,0.9837499,12.41666667
0,0,1,0,1,3,1,23,0,40,0,4,250,23,40,0,1.4,0.990422,10.8
0,0,1,0,1,3,0,23,0,40,0,4,250,23,40,0,1.4,0.9837251,9.6
0,0,0,1,1,1,0.6,23,3,40,-100,4,250,23,40,0,1.4,0.9882665,14.66666667
0,0,0,1,1,1,0.6,23,3,40,100,4,250,23,40,0,1.4,0.9888037,14
0,0,0,1,1,25,0.6,23,3,40,-100,4,250,23,40,0,1.4,0.9882665,14.53333333
0,0,0,1,1,25,0.6,23,3,40,100,4,250,23,40,0,1.4,0.9888345,13.8
0,0,0,1,1,3,0.6,23,3,40,-100,4,250,23,1,0,1.4,0.9880964,15
0,0,0,1,1,3,0.6,23,3,40,100,4,250,23,1,0,1.4,0.9889277,15.06666667
0,0,0,1,1,3,0.6,23,3,40,-100,4,250,23,100,0,1.4,0.9882268,14.8
0,0,0,1,1,3,0.6,23,3,40,100,4,250,23,100,0,1.4,0.9891051,15.06666667
0,0,1,0,2,3,0.6,23,3,40,0,4,250,23,100,0,1.4,0.9889068,14.8
0,0,1,0,0,3,0.6,23,3,40,0,4,250,23,100,0,1.4,0.9889068,14.93333333
0,0,1,0,2,3,0.6,23,3,40,0,4,1,23,40,0,1.4,0.9863914,7.066666667
0,0,1,0,0,3,0.6,23,3,40,0,4,1,23,40,0,1.4,0.9863914,7.2
0,0,1,0,2,25,0.6,23,3,40,0,4,250,23,40,0,1.4,0.9889045,13.66666667
0,0,1,0,0,25,0.6,23,3,40,0,4,250,23,40,0,1.4,0.9889045,13.66666667
0,0,1,0,2,3,0.6,23,3,40,0,4,250,23,1,0,1.4,0.9887143,14.66666667
0,0,1,0,0,3,0.6,23,3,40,0,4,250,23,1,0,1.4,0.9887143,14.73333333
0,0,1,0,1,3,0.6,0,3,40,0,4,250,23,40,0,2,0.9890601,14.08333333
0,0,1,0,1,3,0.6,0,3,40,0,4,250,23,40,0,0,0.9818743,14.58333333
0,0,1,0,2,3,0.6,23,3,40,0,4,1000,23,40,0,1.4,0.9888569,14.13333333
0,0,1,0,0,3,0.6,23,3,40,0,4,1000,23,40,0,1.4,0.9888569,14.26666667
0,0,1,0,2,3,0.6,23,3,40,0,4,250,23,40,0,1.4,0.9888768,14.2
0,0,1,0,0,3,0.6,23,3,40,0,4,250,23,40,0,1.4,0.9888768,14.13333333
0,0,1,0,1,3,0.6,23,9,40,0,4,250,23,40,0,0,0.9818776,24.33333333
0,0,1,0,1,3,0.6,23,9,40,0,4,250,23,40,0,2,0.9890677,23.8
0,0,1,0,1,3,0.6,23,3,40,-100,4,250,23,40,0,0,0.9810933,14.66666667
0,0,1,0,1,3,0.6,23,3,40,-100,4,250,23,40,0,2,0.9882417,14.46666667
0,0,1,0,1,3,0.6,51,3,40,0,4,250,23,40,0,0,0.9818743,14.5
0,0,1,0,1,3,0.6,51,3,40,0,4,250,23,40,0,2,0.9890601,14.16666667
0,0,1,0,1,3,0.6,23,0,40,0,4,250,23,40,0,0,0.981881,11
0,0,1,0,1,3,0.6,23,0,40,0,4,250,23,40,0,2,0.9890475,10.66666667
0,0,1,0,1,25,0.6,23,3,40,0,4,250,23,40,0,0,0.9814184,13.93333333
0,0,1,0,1,25,0.6,23,3,40,0,4,250,23,40,0,2,0.9890839,13.66666667
0,0,1,0,1,3,0.6,23,3,40,0,4,250,23,1,0,0,0.9870891,14.86666667
0,0,1,0,1,3,0.6,23,3,40,0,4,250,23,1,0,2,0.98872444,14.66666667
0,0,1,0,1,3,0.6,23,3,40,100,4,250,23,40,0,0,0.9818436,14.66666667
0,0,1,0,1,3,0.6,23,3,40,100,4,250,23,40,0,2,0.9890252,14.66666667
0,0,1,0,1,1,0.6,23,3,40,0,4,250,23,40,0,0,0.9816311,14
0,0,1,0,1,1,0.6,23,3,40,0,4,250,23,40,0,2,0.9888163,14
0,0,1,0,1,3,0.6,23,3,40,0,4,250,23,40,0,2,0.9890601,14.2
0,0,1,0,1,3,0.6,23,3,40,0,4,250,23,40,0,0,0.9818743,14.46666667
0,0,1,0,1,3,0.6,23,3,40,0,4,1000,23,40,0,2,0.9890281,14.26666667
0,0,1,0,1,3,0.6,23,3,40,0,4,1000,23,40,0,0,0.982677,14.4
0,0,1,0,1,3,0.6,23,3,40,0,4,1,23,40,0,2,0.9863914,7.066666667
0,0,1,0,1,3,0.6,23,3,40,0,4,1,23,40,0,0,0.9862561,7.133333333
0,0,1,0,1,3,0.6,23,3,40,0,4,250,23,100,0,2,0.9890572,14.86666667
0,0,1,0,1,3,0.6,23,3,40,0,4,250,23,100,0,0,0.9837157,15
0,0,1,0,1,3,0.6,51,3,40,-100,4,250,23,40,0,1.4,0.9880919,14.41666667
0,0,1,0,1,3,0.6,0,3,40,-100,4,250,23,40,0,1.4,0.9880919,14.5
0,0,1,0,1,3,0.6,51,9,40,0,4,250,23,40,0,1.4,0.9888829,23.66666667
0,0,1,0,1,3,0.6,0,9,40,0,4,250,23,40,0,1.4,0.9888829,23.66666667
0,0,1,0,1,3,0.6,51,0,40,0,4,250,23,40,0,1.4,0.9888796,10.83333333
0,0,1,0,1,3,0.6,0,0,40,0,4,250,23,40,0,1.4,0.9888796,10.66666667
0,0,1,0,1,3,0.6,0,3,40,0,4,250,23,1,0,1.4,0.9887143,14.75
0,0,1,0,1,3,0.6,51,3,40,0,4,250,23,1,0,1.4,0.9887143,14.75
0,0,1,0,1,25,0.6,0,3,40,0,4,250,23,40,0,1.4,0.9889045,13.66666667
0,0,1,0,1,25,0.6,51,3,40,0,4,250,23,40,0,1.4,0.9889045,13.75
0,0,1,0,1,1,0.6,0,3,40,0,4,250,23,40,0,1.4,0.9886476,13.91666667
0,0,1,0,1,1,0.6,51,3,40,0,4,250,23,40,0,1.4,0.9886476,13.83333333
0,0,1,0,1,3,0.6,0,3,40,100,4,250,23,40,0,1.4,0.988875725,14.5
0,0,1,0,1,3,0.6,51,3,40,100,4,250,23,40,0,1.4,0.988875725,14.66666667
0,0,1,0,1,3,0.6,0,3,40,0,4,250,23,40,0,1.4,0.9888768,14.08333333
0,0,1,0,1,3,0.6,51,3,40,0,4,250,23,40,0,1.4,0.9888768,14.25
0,0,1,0,1,3,0.6,0,3,40,0,4,1000,23,40,0,1.4,0.9888569,14.16666667
0,0,1,0,1,3,0.6,51,3,40,0,4,1000,23,40,0,1.4,0.9888569,14.25
0,0,1,0,1,3,0.6,0,3,40,0,4,1,23,40,0,1.4,0.9863914,7.083333333
0,0,1,0,1,3,0.6,51,3,40,0,4,1,23,40,0,1.4,0.9863914,7.25
0,0,1,0,1,3,0.6,0,3,40,0,4,250,23,100,0,1.4,0.9889068,14.83333333
0,0,1,0,1,3,0.6,51,3,40,0,4,250,23,100,0,1.4,0.9889068,14.83333333
0,0,1,0,1,3,1,23,3,40,100,4,250,23,40,0,1.4,0.9904012,15
0,0,1,0,1,3,0,23,3,40,100,4,250,23,40,0,1.4,0.9836553,12.66666667
0,0,1,0,1,1,1,23,3,40,0,4,250,23,40,0,1.4,0.9904322,14.33333333
0,0,1,0,1,1,0,23,3,40,0,4,250,23,40,0,1.4,0.9833654,12
0,0,1,0,1,3,0,23,3,40,0,4,250,23,40,0,1.4,0.9837499,12.4
0,0,1,0,1,3,1,23,3,40,0,4,250,23,40,0,1.4,0.9904274,14.66666667
0,0,1,0,1,3,0,23,3,40,0,4,1000,23,40,0,1.4,0.9837204,12.6
0,0,1,0,1,3,1,23,3,40,0,4,1000,23,40,0,1.4,0.9904209,14.66666667
0,0,1,0,0,3,0.6,23,3,40,0,4,250,23,40,0,0,0.9818743,14.46666667
0,0,1,0,2,3,0.6,23,3,40,0,4,250,23,40,0,0,0.9818743,14.46666667
0,0,1,0,1,3,0,23,3,40,0,4,250,23,1,0,1.4,0.9833441,13
0,0,1,0,1,3,1,23,3,40,0,4,250,23,1,0,1.4,0.990322,15
0,0,1,0,1,25,0,23,3,40,0,4,250,23,40,0,1.4,0.9836692,12
0,0,1,0,1,25,1,23,3,40,0,4,250,23,40,0,1.4,0.9904045,14.4
0,0,1,0,1,3,0,23,3,40,0,4,1,23,40,0,1.4,0.97302,6.533333333
0,0,1,0,1,3,1,23,3,40,0,4,1,23,40,0,1.4,0.9911956,7.666666667
0,0,1,0,1,3,0,23,3,40,0,4,250,23,100,0,1.4,0.9839536,13.13333333
0,0,1,0,1,3,1,23,3,40,0,4,250,23,100,0,1.4,0.9904404,15.13333333
0,0,1,0,2,3,0.6,23,3,40,-100,4,250,23,40,0,1.4,0.9880919,14.33333333
0,0,1,0,0,3,0.6,23,3,40,-100,4,250,23,40,0,1.4,0.9880919,14.46666667
0,0,1,0,2,3,0.6,23,9,40,0,4,250,23,40,0,1.4,0.9888829,23.8
0,0,1,0,0,3,0.6,23,9,40,0,4,250,23,40,0,1.4,0.9888829,23.66666667
0,0,1,0,2,1,0.6,23,3,40,0,4,250,23,40,0,1.4,0.9886476,14
0,0,1,0,0,1,0.6,23,3,40,0,4,250,23,40,0,1.4,0.9886476,13.86666667
0,0,1,0,2,3,0.6,23,3,40,100,4,250,23,40,0,1.4,0.98887578,14.53333333
0,0,1,0,0,3,0.6,23,3,40,100,4,250,23,40,0,1.4,0.988876,14.6
0,0,1,0,2,3,0.6,0,3,40,0,4,250,23,40,0,1.4,0.9888768,14.33333333
0,0,1,0,0,3,0.6,0,3,40,0,4,250,23,40,0,1.4,0.9888768,14.16666667
0,0,1,0,2,3,0.6,23,3,40,0,4,250,23,40,0,2,0.9890601,14.13333333
0,0,1,0,0,3,0.6,23,3,40,0,4,250,23,40,0,2,0.9890601,14.26666667
0,0,1,0,2,3,0.6,23,0,40,0,4,250,23,40,0,1.4,0.9888796,10.73333333
0,0,1,0,0,3,0.6,23,0,40,0,4,250,23,40,0,1.4,0.9888796,10.8
0,0,1,0,2,3,0.6,51,3,40,0,4,250,23,40,0,1.4,0.9888768,14.25
0,0,1,0,0,3,0.6,51,3,40,0,4,250,23,40,0,1.4,0.9888768,14.16666667
0,0,0,0,1,3,0.6,23,3,1,0,4,1,23,40,0,1.4,0.9863496,6.766666667
0,0,0,0,1,3,0.6,23,3,250,0,4,1,23,40,0,1.4,0.9863496,6.8
0,0,0,0,1,3,0.6,23,3,1,0,4,1000,23,40,0,1.4,0.9856201,13.16666667
0,0,1,0,1,3,0.6,23,9,40,-100,4,250,23,40,0,1.4,0.9881434,24.33333333
0,0,0,0,1,3,0.6,23,3,250,0,4,1000,23,40,0,1.4,0.9890831,16.7
0,0,1,0,1,3,0.6,23,0,40,-100,4,250,23,40,0,1.4,0.9880919,10.73333333
0,0,1,0,1,3,0.6,23,9,40,100,4,250,23,40,0,1.4,0.9888597,24.13333333
0,0,1,0,1,3,0.6,23,0,40,100,4,250,23,40,0,1.4,0.9888418,11
0,0,1,0,1,1,0.6,23,9,40,0,4,250,23,40,0,1.4,0.9886658,23.73333333
0,0,1,0,1,1,0.6,23,0,40,0,4,250,23,40,0,1.4,0.9886574,10.46666667
0,0,1,0,1,25,0.6,23,9,40,0,4,250,23,40,0,1.4,0.9889188,19.8
0,0,1,0,1,25,0.6,23,0,40,0,4,250,23,40,0,1.4,0.9889145,10.4
0,0,1,0,1,3,0.6,23,9,40,0,4,250,23,1,0,1.4,0.9887297,25.2
0,0,1,0,1,3,0.6,23,0,40,0,4,250,23,1,0,1.4,0.9887236,11
0,0,1,0,1,3,0.6,23,9,40,0,4,250,23,100,0,1.4,0.9889488,24.93333333
