$no_mbtree,$no_asm,$no_cabac,$no_scenecut,$aq_strength,$bframes,$qcomp,$qp,$ref,$rc_lookahead,$b_bias,$threads,$keyint,$crf,$scenecut,$seek,$ipratio, <$Time, <$Watt
0,0,0,1,0,3,0.6,23,3,40,100,4,250,23,40,0,1.4,14.6,152.2000909
0,0,0,1,2,3,0.6,23,3,40,100,4,250,23,40,0,1.4,14.66666667,151.9048889
0,0,0,1,0,3,0.6,23,3,40,-100,4,250,23,40,0,1.4,14.6,156.3426667
0,0,0,1,2,3,0.6,23,3,40,-100,4,250,23,40,0,1.4,14.53333333,156.4011313
0,0,0,1,0,3,0.6,23,9,40,0,4,250,23,40,0,1.4,23.93333333,151.9886377
0,0,0,1,2,3,0.6,23,9,40,0,4,250,23,40,0,1.4,23.73333333,151.9421347
0,0,0,1,0,3,0.6,23,0,40,0,4,250,23,40,0,1.4,10.86666667,153.8748485
0,0,0,1,2,3,0.6,23,0,40,0,4,250,23,40,0,1.4,10.73333333,154.2119251
0,0,0,1,1,3,0.6,23,0,40,0,4,250,23,40,0,0,11,153.4976471
0,0,0,1,1,3,0.6,23,0,40,0,4,250,23,40,0,2,10.66666667,153.9806061
0,0,0,1,1,3,0.6,23,9,40,0,4,250,23,40,0,0,24.46666667,151.641182
0,0,0,1,1,3,0.6,23,9,40,0,4,250,23,40,0,2,24,152.2361644
0,0,0,1,1,3,0.6,0,3,40,0,4,250,23,40,0,0,14.5,152.3776263
0,0,0,1,1,3,0.6,0,3,40,0,4,250,23,40,0,2,14.16666667,153.0839456
0,0,0,1,1,3,0.6,51,3,40,0,4,250,23,40,0,0,14.58333333,152.9256566
0,0,0,1,1,3,0.6,51,3,40,0,4,250,23,40,0,2,14.33333333,153.2653409
0,0,0,1,1,1,0.6,23,3,40,0,4,250,23,40,0,0,14.26666667,153.8228013
0,0,0,1,1,1,0.6,23,3,40,0,4,250,23,40,0,2,14,154.2925581
0,0,0,1,1,25,0.6,23,3,40,0,4,250,23,40,0,0,14.13333333,154.1089218
0,0,0,1,1,25,0.6,23,3,40,0,4,250,23,40,0,2,13.73333333,154.5541307
0,0,0,1,1,3,0.6,23,3,40,-100,4,250,23,40,0,0,14.66666667,156.2266667
0,0,0,1,1,3,0.6,23,3,40,-100,4,250,23,40,0,2,14.46666667,156.4895253
0,0,0,1,1,3,0.6,23,3,40,100,4,250,23,40,0,0,14.8,151.8220097
0,0,0,1,1,3,0.6,23,3,40,100,4,250,23,40,0,2,14.66666667,151.6053333
0,0,0,1,2,3,0.6,23,3,40,0,4,250,23,1,0,1.4,14.66666667,152.8493333
0,0,0,1,0,3,0.6,23,3,40,0,4,250,23,1,0,1.4,14.86666667,152.8532464
0,0,0,1,2,3,0.6,23,3,40,0,4,250,23,100,0,1.4,15,153.256087
0,0,0,1,0,3,0.6,23,3,40,0,4,250,23,100,0,1.4,15,152.9452174
0,0,0,1,2,1,0.6,23,3,40,0,4,250,23,40,0,1.4,14,154.6627907
0,0,0,1,0,1,0.6,23,3,40,0,4,250,23,40,0,1.4,14,154.1232558
0,0,0,1,2,25,0.6,23,3,40,0,4,250,23,40,0,1.4,13.8,154.8828571
0,0,0,1,0,25,0.6,23,3,40,0,4,250,23,40,0,1.4,13.86666667,154.4354485
0,0,0,1,2,3,0.6,23,3,40,0,4,250,23,40,0,1.4,14.33333333,152.4109091
0,0,0,1,0,3,0.6,23,3,40,0,4,250,23,40,0,1.4,14.33333333,152.6691139
0,0,0,1,2,3,0.6,23,3,40,0,4,1,23,40,0,1.4,6.8,155.3679221
0,0,0,1,0,3,0.6,23,3,40,0,4,1,23,40,0,1.4,6.666666667,154.9695238
0,0,0,1,2,3,0.6,23,3,40,0,4,1000,23,40,0,1.4,14.26666667,153.5415011
0,0,0,1,0,3,0.6,23,3,40,0,4,1000,23,40,0,1.4,14.33333333,153.4604545
0,0,0,1,1,3,0.6,0,3,40,100,4,250,23,40,0,1.4,14.58333333,151.8008965
0,0,0,1,1,3,0.6,51,3,40,100,4,250,23,40,0,1.4,14.66666667,151.4972222
0,0,0,1,1,3,0.6,0,3,40,-100,4,250,23,40,0,1.4,14.5,156.6720976
0,0,0,1,1,3,0.6,51,3,40,-100,4,250,23,40,0,1.4,14.5,156.5575758
0,0,0,1,1,25,0.6,0,3,40,0,4,250,23,40,0,1.4,13.91666667,154.5863372
0,0,0,1,1,25,0.6,51,3,40,0,4,250,23,40,0,1.4,13.83333333,154.7555925
0,0,0,1,1,1,0.6,0,3,40,0,4,250,23,40,0,1.4,14,154.4034884
0,0,0,1,1,1,0.6,51,3,40,0,4,250,23,40,0,1.4,14,154.6848837
0,0,0,1,1,3,0.6,0,3,40,0,4,250,23,100,0,1.4,15,153.1619565
0,0,0,1,1,3,0.6,51,3,40,0,4,250,23,100,0,1.4,14.91666667,152.9925845
0,0,0,1,1,3,0.6,0,3,40,0,4,250,23,1,0,1.4,14.83333333,152.8140459
0,0,0,1,1,3,0.6,51,3,40,0,4,250,23,1,0,1.4,14.75,152.9178019
0,0,0,1,1,3,0.6,0,3,40,0,4,1000,23,40,0,1.4,14.33333333,153.7488636
0,0,0,1,1,3,0.6,51,3,40,0,4,1000,23,40,0,1.4,14.33333333,153.5619318
0,0,0,1,1,3,0.6,0,3,40,0,4,1,23,40,0,1.4,6.75,154.9795996
0,0,0,1,1,3,0.6,51,3,40,0,4,1,23,40,0,1.4,6.666666667,155.5428571
0,0,0,1,1,3,0.6,23,3,40,0,4,250,23,100,0,2,14.93333333,152.4920676
0,0,0,1,1,3,0.6,23,3,40,0,4,250,23,100,0,0,15,152.7782609
0,0,0,1,1,3,0.6,23,3,40,0,4,250,23,1,0,2,14.66666667,153.1764444
0,0,0,1,1,3,0.6,23,3,40,0,4,250,23,1,0,0,15,152.8173913
0,0,0,1,1,3,0.6,23,3,40,0,4,1000,23,40,0,2,14.26666667,153.492833
0,0,0,1,1,3,0.6,23,3,40,0,4,1000,23,40,0,0,14.46666667,153.3121919
0,0,0,1,1,3,0.6,23,3,40,0,4,1,23,40,0,2,6.866666667,155.3451948
0,0,0,1,1,3,0.6,23,3,40,0,4,1,23,40,0,0,6.733333333,155.2218615
0,0,0,1,1,3,0.6,23,3,40,0,4,250,23,40,0,2,14.33333333,153.2404545
0,0,0,1,1,3,0.6,23,3,40,0,4,250,23,40,0,0,14.46666667,152.9664949
0,0,0,1,1,3,0.6,51,9,40,0,4,250,23,40,0,1.4,23.83333333,152.5194825
0,0,0,1,1,3,0.6,0,9,40,0,4,250,23,40,0,1.4,24,152.3753425
0,0,0,1,1,3,0.6,51,0,40,0,4,250,23,40,0,1.4,10.83333333,154.0860294
0,0,0,1,1,3,0.6,0,0,40,0,4,250,23,40,0,1.4,10.83333333,153.8678476
0,0,0,1,1,3,0.6,23,0,40,0,4,1,23,40,0,1.4,6.733333333,155.2482944
0,0,0,1,1,3,0.6,23,9,40,0,4,1,23,40,0,1.4,6.8,155.4525541
0,0,0,1,1,3,0.6,23,0,40,0,4,1000,23,40,0,1.4,10.8,154.587148
0,0,0,1,1,3,0.6,23,9,40,0,4,1000,23,40,0,1.4,24.06666667,152.5678193
0,0,0,1,1,3,0.6,23,0,40,0,4,250,23,40,0,1.4,10.73333333,154.1029768
0,0,0,1,1,3,0.6,23,9,40,0,4,250,23,40,0,1.4,24,152.2493151
0,0,0,1,1,3,0.6,51,3,40,0,4,250,23,40,0,1.4,14.33333333,153.3685122
0,0,0,1,1,3,0.6,0,3,40,0,4,250,23,40,0,1.4,14.33333333,153.2778409
0,0,0,1,1,3,0.6,23,9,40,-100,4,250,23,40,0,1.4,24.6,154.1993658
0,0,0,1,1,3,0.6,23,0,40,-100,4,250,23,40,0,1.4,10.73333333,156.6635472
0,0,0,1,1,3,0.6,23,9,40,100,4,250,23,40,0,1.4,24.2,151.5015068
0,0,0,1,1,3,0.6,23,0,40,100,4,250,23,40,0,1.4,11.13333333,152.742437
0,0,0,1,1,1,0.6,23,9,40,0,4,250,23,40,0,1.4,24,153.3476712
0,0,0,1,1,1,0.6,23,0,40,0,4,250,23,40,0,1.4,10.6,154.8545644
0,0,0,1,1,25,0.6,23,9,40,0,4,250,23,40,0,1.4,22.06666667,153.6292078
0,0,0,1,1,25,0.6,23,0,40,0,4,250,23,40,0,1.4,10.6,155.2890909
0,0,0,1,1,3,0.6,23,9,40,0,4,250,23,1,0,1.4,25.33333333,152.1067532
0,0,0,1,1,3,0.6,23,0,40,0,4,250,23,1,0,1.4,11.2,153.204605
0,0,0,1,1,3,0.6,23,9,40,0,4,250,23,100,0,1.4,25.13333333,152.7372796
0,0,0,1,1,3,0.6,23,0,40,0,4,250,23,100,0,1.4,11.33333333,153.5222857
0,0,0,1,1,1,0.6,23,3,40,0,4,1,23,40,0,1.4,6.933333333,155.1165368
0,0,0,1,1,25,0.6,23,3,40,0,4,1,23,40,0,1.4,6.666666667,155.2990476
0,0,0,1,1,1,0.6,23,3,40,0,4,1000,23,40,0,1.4,14,155.1213953
0,0,0,1,1,25,0.6,23,3,40,0,4,1000,23,40,0,1.4,14,155.2795349
0,0,0,1,1,1,0.6,23,3,40,0,4,250,23,1,0,1.4,14.46666667,153.8378788
0,0,0,1,1,25,0.6,23,3,40,0,4,250,23,1,0,1.4,14.26666667,154.371214
0,0,0,1,1,1,0.6,23,3,40,0,4,250,23,100,0,1.4,14.6,154.7218081
0,0,0,1,1,25,0.6,23,3,40,0,4,250,23,100,0,1.4,14.33333333,153.8003394
0,0,0,1,1,3,0.6,23,3,40,-100,4,250,23,40,0,1.4,14.66666667,156.3186667
0,0,0,1,1,3,0.6,23,3,40,100,4,250,23,40,0,1.4,14.6,152.0458586
0,0,0,1,1,3,0.6,23,3,40,-100,4,1,23,40,0,1.4,6.866666667,154.9355411
0,0,0,1,1,3,0.6,23,3,40,100,4,1,23,40,0,1.4,6.733333333,155.8490476
0,0,0,1,1,3,0.6,23,3,40,-100,4,1000,23,40,0,1.4,14.4,156.7892828
0,0,0,1,1,3,0.6,23,3,40,100,4,1000,23,40,0,1.4,14.6,152.3929798
0,0,0,1,1,3,0.6,23,3,40,0,4,1000,23,40,0,1.4,14.33333333,153.9486364
0,0,0,1,1,3,0.6,23,3,40,0,4,1,23,40,0,1.4,6.666666667,154.6638095
0,0,0,1,1,3,0.6,23,3,40,0,4,250,23,100,0,1.4,15,152.9669565
0,0,0,1,1,3,0.6,23,3,40,0,4,250,23,1,0,1.4,14.8,152.4005894
0,0,0,1,1,3,0.6,23,3,40,0,4,1,23,100,0,1.4,6.733333333,154.8216883
0,0,0,1,1,3,0.6,23,3,40,0,4,1,23,1,0,1.4,6.733333333,153.6219048
0,0,0,1,1,3,0.6,23,3,40,0,4,1000,23,100,0,1.4,14.2,153.8109831
0,0,0,1,1,3,0.6,23,3,40,0,4,1000,23,1,0,1.4,14.66666667,152.6391111
0,0,0,1,1,25,0.6,23,3,40,0,4,250,23,40,0,1.4,14,154.2
0,0,0,1,1,1,0.6,23,3,40,0,4,250,23,40,0,1.4,13.93333333,154.5878295
0,0,1,0,1,3,0.6,0,3,1,0,4,250,23,40,0,1.4,13,154.85375
0,0,1,0,1,3,0.6,0,3,250,0,4,250,23,40,0,1.4,18.5,146.1623904
0,0,1,0,1,3,0.6,23,3,1,0,4,250,23,40,0,2,13.13333333,154.4158659
0,0,1,0,1,3,0.6,23,3,250,0,4,250,23,40,0,2,18.53333333,146.0553008
0,0,1,0,1,3,0.6,23,3,1,0,4,250,23,40,0,0,13.33333333,153.9476585
0,0,1,0,1,3,0.6,23,3,250,0,4,250,23,40,0,0,18.66666667,145.8298246
0,0,1,0,2,3,0.6,23,3,1,0,4,250,23,40,0,1.4,13.2,154.5914024
0,0,1,0,2,3,0.6,23,3,250,0,4,250,23,40,0,1.4,18.4,145.5078008
0,0,1,0,0,3,0.6,23,3,1,0,4,250,23,40,0,1.4,13,154.7625
0,0,1,0,0,3,0.6,23,3,250,0,4,250,23,40,0,1.4,18.4,145.9335526
0,0,1,0,1,3,1,23,3,1,0,4,250,23,40,0,1.4,14.66666667,154.1342222
0,0,1,0,1,3,1,23,3,250,0,4,250,23,40,0,1.4,14.73333333,154.1787729
0,0,1,0,1,3,0,23,3,1,0,4,250,23,40,0,1.4,10.33333333,154.94
0,0,1,0,1,3,0,23,3,250,0,4,250,23,40,0,1.4,16.93333333,142.8541403
0,0,0,1,1,3,0.6,23,3,40,0,4,250,23,40,0,1.4,14.26666667,153.5787738
0,0,1,0,1,3,0.6,23,3,250,0,4,250,23,1,0,1.4,18.73333333,145.1658137
0,0,1,0,1,3,0.6,23,3,1,0,4,250,23,1,0,1.4,13.33333333,154.6336585
0,0,1,0,1,25,0.6,23,3,250,0,4,250,23,40,0,1.4,17.86666667,146.6209226
0,0,1,0,1,25,0.6,23,3,1,0,4,250,23,40,0,1.4,13.4,155.1028101
0,0,1,0,1,1,0.6,23,3,250,0,4,250,23,40,0,1.4,18,147.3869091
0,0,1,0,1,1,0.6,23,3,1,0,4,250,23,40,0,1.4,12.53333333,155.6737652
0,0,1,0,1,3,0.6,23,3,250,100,4,250,23,40,0,1.4,18.8,144.8987961
0,0,1,0,1,3,0.6,23,3,1,100,4,250,23,40,0,1.4,13.13333333,153.8909146
0,0,1,0,1,3,0.6,23,3,250,-100,4,250,23,40,0,1.4,18.73333333,149.1274592
0,0,1,0,1,3,0.6,23,3,1,-100,4,250,23,40,0,1.4,13.8,156.7101107
0,0,1,0,1,3,0.6,23,9,250,0,4,250,23,40,0,1.4,27.66666667,148.2619048
0,0,1,0,1,3,0.6,23,9,1,0,4,250,23,40,0,1.4,22.6,153.1910529
0,0,1,0,1,3,0.6,23,0,250,0,4,250,23,40,0,1.4,15.26666667,144.3786401
0,0,1,0,1,3,0.6,23,0,1,0,4,250,23,40,0,1.4,9.533333333,155.7584598
0,0,1,0,1,3,0.6,51,3,250,0,4,250,23,40,0,1.4,18.5,146.0765899
0,0,1,0,1,3,0.6,51,3,1,0,4,250,23,40,0,1.4,13,154.68375
0,0,1,0,0,3,0,23,3,40,0,4,250,23,40,0,1.4,12.4,150.5930634
0,0,1,0,0,3,1,23,3,40,0,4,250,23,40,0,1.4,14.66666667,153.8884444
0,0,1,0,2,3,0,23,3,40,0,4,250,23,40,0,1.4,12.46666667,150.8299055
0,0,1,0,2,3,1,23,3,40,0,4,250,23,40,0,1.4,14.66666667,154.1124444
0,0,1,0,1,3,0,23,3,40,0,4,250,23,40,0,0,12.66666667,150.5497436
0,0,1,0,1,3,1,23,3,40,0,4,250,23,40,0,0,15,153.5311123
0,0,1,0,1,3,0.6,23,3,1,0,4,250,23,100,0,1.4,13.53333333,154.8246458
0,0,1,0,1,3,0.6,23,3,250,0,4,250,23,100,0,1.4,19,146.0123114
0,0,1,0,1,3,0.6,23,3,1,0,4,1,23,40,0,1.4,7.133333333,154.3945059
0,0,1,0,1,3,0.6,23,3,250,0,4,1,23,40,0,1.4,7.066666667,155.7145059
0,0,1,0,1,3,0.6,23,3,1,0,4,1000,23,40,0,1.4,13.13333333,155.3270488
0,0,1,0,1,3,0.6,23,3,250,0,4,1000,23,40,0,1.4,16.66666667,151.0760784
0,0,1,0,1,3,0.6,23,3,1,0,4,250,23,40,0,1.4,13.13333333,154.5418659
0,0,1,0,1,3,0.6,23,3,250,0,4,250,23,40,0,1.4,18.33333333,145.9210714
0,0,1,0,1,3,1,23,9,40,0,4,250,23,40,0,1.4,25.26666667,152.3046753
0,0,1,0,1,3,0,23,9,40,0,4,250,23,40,0,1.4,19.6,149.8241582
0,0,1,0,1,3,1,23,3,40,-100,4,250,23,40,0,1.4,15.33333333,156.2238298
0,0,1,0,1,3,0,23,3,40,-100,4,250,23,40,0,1.4,12.26666667,155.1437411
0,0,1,0,1,3,1,23,3,40,0,4,250,23,40,0,2,14.73333333,154.0427536
0,0,1,0,1,3,0,23,3,40,0,4,250,23,40,0,2,12.4,150.5561538
0,0,1,0,1,3,1,0,3,40,0,4,250,23,40,0,1.4,14.75,153.8566546
0,0,1,0,1,3,0,0,3,40,0,4,250,23,40,0,1.4,12.5,150.7742915
0,0,1,0,1,3,1,51,3,40,0,4,250,23,40,0,1.4,14.75,153.7657609
0,0,1,0,1,3,0,51,3,40,0,4,250,23,40,0,1.4,12.41666667,150.7406545
0,0,1,0,1,3,1,23,0,40,0,4,250,23,40,0,1.4,10.8,154.5865954
0,0,1,0,1,3,0,23,0,40,0,4,250,23,40,0,1.4,9.6,150.8904598
0,0,0,1,1,1,0.6,23,3,40,-100,4,250,23,40,0,1.4,14.66666667,154.0475556
0,0,0,1,1,1,0.6,23,3,40,100,4,250,23,40,0,1.4,14,152.7013953
0,0,0,1,1,25,0.6,23,3,40,-100,4,250,23,40,0,1.4,14.53333333,156.4958485
0,0,0,1,1,25,0.6,23,3,40,100,4,250,23,40,0,1.4,13.8,155.0678959
0,0,0,1,1,3,0.6,23,3,40,-100,4,250,23,1,0,1.4,15,156.1882609
0,0,0,1,1,3,0.6,23,3,40,100,4,250,23,1,0,1.4,15.06666667,151.7173636
0,0,0,1,1,3,0.6,23,3,40,-100,4,250,23,100,0,1.4,14.8,155.8622609
0,0,0,1,1,3,0.6,23,3,40,100,4,250,23,100,0,1.4,15.06666667,152.5186679
0,0,1,0,2,3,0.6,23,3,40,0,4,250,23,100,0,1.4,14.8,152.0277585
0,0,1,0,0,3,0.6,23,3,40,0,4,250,23,100,0,1.4,14.93333333,152.7734976
0,0,1,0,2,3,0.6,23,3,40,0,4,1,23,40,0,1.4,7.066666667,155.296996
0,0,1,0,0,3,0.6,23,3,40,0,4,1,23,40,0,1.4,7.2,154.7556126
0,0,1,0,2,25,0.6,23,3,40,0,4,250,23,40,0,1.4,13.66666667,154.5149345
0,0,1,0,0,25,0.6,23,3,40,0,4,250,23,40,0,1.4,13.66666667,154.4442857
0,0,1,0,2,3,0.6,23,3,40,0,4,250,23,1,0,1.4,14.66666667,152.3857778
0,0,1,0,0,3,0.6,23,3,40,0,4,250,23,1,0,1.4,14.73333333,152.7763865
0,0,1,0,1,3,0.6,0,3,40,0,4,250,23,40,0,2,14.08333333,153.1884117
0,0,1,0,1,3,0.6,0,3,40,0,4,250,23,40,0,0,14.58333333,152.5460732
0,0,1,0,2,3,0.6,23,3,40,0,4,1000,23,40,0,1.4,14.13333333,153.2261311
0,0,1,0,0,3,0.6,23,3,40,0,4,1000,23,40,0,1.4,14.26666667,153.3034038
0,0,1,0,2,3,0.6,23,3,40,0,4,250,23,40,0,1.4,14.2,152.9990063
0,0,1,0,0,3,0.6,23,3,40,0,4,250,23,40,0,1.4,14.13333333,153.3038266
0,0,1,0,1,3,0.6,23,9,40,0,4,250,23,40,0,0,24.33333333,151.8932432
0,0,1,0,1,3,0.6,23,9,40,0,4,250,23,40,0,2,23.8,152.3923212
0,0,1,0,1,3,0.6,23,3,40,-100,4,250,23,40,0,0,14.66666667,155.8227176
0,0,1,0,1,3,0.6,23,3,40,-100,4,250,23,40,0,2,14.46666667,156.5543636
0,0,1,0,1,3,0.6,51,3,40,0,4,250,23,40,0,0,14.5,152.7022854
0,0,1,0,1,3,0.6,51,3,40,0,4,250,23,40,0,2,14.16666667,153.2574921
0,0,1,0,1,3,0.6,23,0,40,0,4,250,23,40,0,0,11,153.3194118
0,0,1,0,1,3,0.6,23,0,40,0,4,250,23,40,0,2,10.66666667,153.6369697
0,0,1,0,1,25,0.6,23,3,40,0,4,250,23,40,0,0,13.93333333,153.9520377
0,0,1,0,1,25,0.6,23,3,40,0,4,250,23,40,0,2,13.66666667,154.6601248
0,0,1,0,1,3,0.6,23,3,40,0,4,250,23,1,0,0,14.86666667,152.6491014
0,0,1,0,1,3,0.6,23,3,40,0,4,250,23,1,0,2,14.66666667,152.484
0,0,1,0,1,3,0.6,23,3,40,100,4,250,23,40,0,0,14.66666667,151.6355556
0,0,1,0,1,3,0.6,23,3,40,100,4,250,23,40,0,2,14.66666667,151.3635556
0,0,1,0,1,1,0.6,23,3,40,0,4,250,23,40,0,0,14,153.5102326
0,0,1,0,1,1,0.6,23,3,40,0,4,250,23,40,0,2,14,154.3376744
0,0,1,0,1,3,0.6,23,3,40,0,4,250,23,40,0,2,14.2,152.9694503
0,0,1,0,1,3,0.6,23,3,40,0,4,250,23,40,0,0,14.46666667,152.5735859
0,0,1,0,1,3,0.6,23,3,40,0,4,1000,23,40,0,2,14.26666667,153.3297357
0,0,1,0,1,3,0.6,23,3,40,0,4,1000,23,40,0,0,14.4,153.2055354
0,0,1,0,1,3,0.6,23,3,40,0,4,1,23,40,0,2,7.066666667,155.4440316
0,0,1,0,1,3,0.6,23,3,40,0,4,1,23,40,0,0,7.133333333,154.7781028
0,0,1,0,1,3,0.6,23,3,40,0,4,250,23,100,0,2,14.86666667,152.6465024
0,0,1,0,1,3,0.6,23,3,40,0,4,250,23,100,0,0,15,152.52
0,0,1,0,1,3,0.6,51,3,40,-100,4,250,23,40,0,1.4,14.41666667,156.6262374
0,0,1,0,1,3,0.6,0,3,40,-100,4,250,23,40,0,1.4,14.5,156.2844571
0,0,1,0,1,3,0.6,51,9,40,0,4,250,23,40,0,1.4,23.66666667,151.9770833
0,0,1,0,1,3,0.6,0,9,40,0,4,250,23,40,0,1.4,23.66666667,152.0295139
0,0,1,0,1,3,0.6,51,0,40,0,4,250,23,40,0,1.4,10.83333333,153.3839349
0,0,1,0,1,3,0.6,0,0,40,0,4,250,23,40,0,1.4,10.66666667,153.1393939
0,0,1,0,1,3,0.6,0,3,40,0,4,250,23,1,0,1.4,14.75,152.6503261
0,0,1,0,1,3,0.6,51,3,40,0,4,250,23,1,0,1.4,14.75,152.513442
0,0,1,0,1,25,0.6,0,3,40,0,4,250,23,40,0,1.4,13.66666667,153.8724269
0,0,1,0,1,25,0.6,51,3,40,0,4,250,23,40,0,1.4,13.75,154.4127907
0,0,1,0,1,1,0.6,0,3,40,0,4,250,23,40,0,1.4,13.91666667,154.0209994
0,0,1,0,1,1,0.6,51,3,40,0,4,250,23,40,0,1.4,13.83333333,154.1776855
0,0,1,0,1,3,0.6,0,3,40,100,4,250,23,40,0,1.4,14.5,151.8825884
0,0,1,0,1,3,0.6,51,3,40,100,4,250,23,40,0,1.4,14.66666667,151.5233333
0,0,1,0,1,3,0.6,0,3,40,0,4,250,23,40,0,1.4,14.08333333,152.2096062
0,0,1,0,1,3,0.6,51,3,40,0,4,250,23,40,0,1.4,14.25,152.7387156
0,0,1,0,1,3,0.6,0,3,40,0,4,1000,23,40,0,1.4,14.16666667,153.1524841
0,0,1,0,1,3,0.6,51,3,40,0,4,1000,23,40,0,1.4,14.25,153.0379889
0,0,1,0,1,3,0.6,0,3,40,0,4,1,23,40,0,1.4,7.083333333,154.8232708
0,0,1,0,1,3,0.6,51,3,40,0,4,1,23,40,0,1.4,7.25,155.2286067
0,0,1,0,1,3,0.6,0,3,40,0,4,250,23,100,0,1.4,14.83333333,152.8739976
0,0,1,0,1,3,0.6,51,3,40,0,4,250,23,100,0,1.4,14.83333333,152.7553207
0,0,1,0,1,3,1,23,3,40,100,4,250,23,40,0,1.4,15,152.8473913
0,0,1,0,1,3,0,23,3,40,100,4,250,23,40,0,1.4,12.66666667,147.3769231
0,0,1,0,1,1,1,23,3,40,0,4,250,23,40,0,1.4,14.33333333,154.2713636
0,0,1,0,1,1,0,23,3,40,0,4,250,23,40,0,1.4,12,152.2594595
0,0,1,0,1,3,0,23,3,40,0,4,250,23,40,0,1.4,12.4,150.751309
0,0,1,0,1,3,1,23,3,40,0,4,250,23,40,0,1.4,14.66666667,153.1991111
0,0,1,0,1,3,0,23,3,40,0,4,1000,23,40,0,1.4,12.6,150.7213765
0,0,1,0,1,3,1,23,3,40,0,4,1000,23,40,0,1.4,14.66666667,153.8306667
0,0,1,0,0,3,0.6,23,3,40,0,4,250,23,40,0,0,14.46666667,152.0498788
0,0,1,0,2,3,0.6,23,3,40,0,4,250,23,40,0,0,14.46666667,152.3576364
0,0,1,0,1,3,0,23,3,40,0,4,250,23,1,0,1.4,13,149.932
0,0,1,0,1,3,1,23,3,40,0,4,250,23,1,0,1.4,15,153.8747826
0,0,1,0,1,25,0,23,3,40,0,4,250,23,40,0,1.4,12,152.5832432
0,0,1,0,1,25,1,23,3,40,0,4,250,23,40,0,1.4,14.4,155.0424343
0,0,1,0,1,3,0,23,3,40,0,4,1,23,40,0,1.4,6.533333333,154.7585714
0,0,1,0,1,3,1,23,3,40,0,4,1,23,40,0,1.4,7.666666667,155.5683333
0,0,1,0,1,3,0,23,3,40,0,4,250,23,100,0,1.4,13.13333333,150.3789512
0,0,1,0,1,3,1,23,3,40,0,4,250,23,100,0,1.4,15.13333333,154.0359112
0,0,1,0,2,3,0.6,23,3,40,-100,4,250,23,40,0,1.4,14.33333333,156.4518182
0,0,1,0,0,3,0.6,23,3,40,-100,4,250,23,40,0,1.4,14.46666667,156.2063131
0,0,1,0,2,3,0.6,23,9,40,0,4,250,23,40,0,1.4,23.8,152.3760502
0,0,1,0,0,3,0.6,23,9,40,0,4,250,23,40,0,1.4,23.66666667,152.2272222
0,0,1,0,2,1,0.6,23,3,40,0,4,250,23,40,0,1.4,14,154.32
0,0,1,0,0,1,0.6,23,3,40,0,4,250,23,40,0,1.4,13.86666667,154.1662458
0,0,1,0,2,3,0.6,23,3,40,100,4,250,23,40,0,1.4,14.53333333,151.3883232
0,0,1,0,0,3,0.6,23,3,40,100,4,250,23,40,0,1.4,14.6,151.791
0,0,1,0,2,3,0.6,0,3,40,0,4,250,23,40,0,1.4,14.33333333,153.1659091
0,0,1,0,0,3,0.6,0,3,40,0,4,250,23,40,0,1.4,14.16666667,152.9238769
0,0,1,0,2,3,0.6,23,3,40,0,4,250,23,40,0,2,14.13333333,152.9899577
0,0,1,0,0,3,0.6,23,3,40,0,4,250,23,40,0,2,14.26666667,152.7038372
0,0,1,0,2,3,0.6,23,0,40,0,4,250,23,40,0,1.4,10.73333333,153.4439216
0,0,1,0,0,3,0.6,23,0,40,0,4,250,23,40,0,1.4,10.8,153.3585027
0,0,1,0,2,3,0.6,51,3,40,0,4,250,23,40,0,1.4,14.25,153.1994582
0,0,1,0,0,3,0.6,51,3,40,0,4,250,23,40,0,1.4,14.16666667,153.0499075
0,0,0,0,1,3,0.6,23,3,1,0,4,1,23,40,0,1.4,6.766666667,154.7290909
0,0,0,0,1,3,0.6,23,3,250,0,4,1,23,40,0,1.4,6.8,155.8313636
0,0,0,0,1,3,0.6,23,3,1,0,4,1000,23,40,0,1.4,13.16666667,154.8094695
0,0,1,0,1,3,0.6,23,9,40,-100,4,250,23,40,0,1.4,24.33333333,153.6986486
0,0,0,0,1,3,0.6,23,3,250,0,4,1000,23,40,0,1.4,16.7,151.3367125
0,0,1,0,1,3,0.6,23,0,40,-100,4,250,23,40,0,1.4,10.73333333,154.2172549
0,0,1,0,1,3,0.6,23,9,40,100,4,250,23,40,0,1.4,24.13333333,151.095535
0,0,1,0,1,3,0.6,23,0,40,100,4,250,23,40,0,1.4,11,152.5335294
0,0,1,0,1,1,0.6,23,9,40,0,4,250,23,40,0,1.4,23.73333333,153.2146499
0,0,1,0,1,1,0.6,23,0,40,0,4,250,23,40,0,1.4,10.46666667,154.8091514
0,0,1,0,1,25,0.6,23,9,40,0,4,250,23,40,0,1.4,19.8,154.4802042
0,0,1,0,1,25,0.6,23,0,40,0,4,250,23,40,0,1.4,10.4,155.1777652
0,0,1,0,1,3,0.6,23,9,40,0,4,250,23,1,0,1.4,25.2,152.0569036
0,0,1,0,1,3,0.6,23,0,40,0,4,250,23,1,0,1.4,11,153.2237968
0,0,1,0,1,3,0.6,23,9,40,0,4,250,23,100,0,1.4,24.93333333,152.6055263
0,0,1,0,1,3,0.6,23,0,40,0,4,250,23,100,0,1.4,11.33333333,153.3805714
